Datetime,value,temp,dew_point,pressure,humidity,wind_speed
2008-05-23,1020.471,13.193333333333333,9.482083333333334,1013.9166666666666,78.41666666666667,3.830833333333333
2008-05-24,467.622,12.6175,8.60375,1013.9583333333334,76.875,7.959166666666667
2008-05-25,454.38,11.202083333333334,9.725416666666666,1014.25,90.625,7.675
2008-05-26,466.604,12.089166666666666,8.680416666666666,1014.3333333333334,79.75,9.237916666666667
2008-05-27,453.752,11.814583333333333,10.5325,1011.7083333333334,92.0,4.222916666666666
2008-05-28,1085.337,13.852083333333333,13.26375,1004.5833333333334,96.33333333333333,4.548333333333333
2008-05-29,1038.378,14.320416666666667,11.917916666666665,1013.75,86.33333333333333,2.2920833333333333
2008-05-30,1163.397,14.4125,12.520416666666668,1014.25,88.79166666666667,2.57
2008-05-31,470.618,16.274166666666666,13.058333333333332,1016.9166666666666,82.125,2.0454166666666667
2008-06-01,478.489,13.21375,11.666666666666666,1015.9583333333334,90.41666666666667,2.0575
2008-06-02,1140.488,15.321666666666665,13.385416666666666,1013.3333333333334,88.66666666666667,1.79125
2008-06-03,1138.847,13.477916666666667,12.165416666666667,1013.0,92.0,3.3158333333333334
2008-06-04,868.345,14.807083333333333,10.167083333333332,1016.375,75.16666666666667,2.84625
2008-06-05,3422.8740000000003,15.317916666666667,10.389166666666666,1016.4166666666666,74.20833333333333,2.1529166666666666
2008-06-06,4210.269,14.190416666666666,11.544166666666667,1017.4583333333334,84.54166666666667,2.7137499999999997
2008-06-07,2874.864,13.893749999999999,11.003333333333332,1020.0416666666666,82.95833333333333,3.4829166666666667
2008-06-08,3102.209,17.75875,13.133333333333333,1024.125,76.08333333333333,2.651666666666667
2008-06-09,4765.793,18.809166666666666,12.514166666666666,1025.4583333333333,68.08333333333333,2.2095833333333332
2008-06-10,4858.195,16.569166666666668,11.3375,1024.7083333333333,72.33333333333333,4.097916666666666
2008-06-11,4746.364,14.291666666666666,9.38125,1023.125,73.16666666666667,4.484583333333333
2008-06-12,4827.7,12.198749999999999,8.775833333333333,1018.8333333333334,80.41666666666667,3.2954166666666667
2008-06-13,4509.167,11.44375,6.995833333333334,1017.5,74.83333333333333,3.6195833333333334
2008-06-14,3167.095,12.526666666666666,7.867916666666666,1014.9583333333334,73.95833333333333,3.7191666666666667
2008-06-15,3242.76,11.946666666666667,6.630416666666666,1011.5416666666666,71.58333333333333,3.094583333333333
2008-06-16,4910.645,13.042499999999999,8.849166666666667,1011.7083333333334,77.29166666666667,1.3383333333333332
2008-06-17,4798.288,13.691666666666668,8.318333333333333,1011.4583333333334,71.33333333333333,3.9158333333333335
2008-06-18,4791.098,14.2875,11.347083333333332,1008.5416666666666,82.625,7.3495833333333325
2008-06-19,4739.604,15.250833333333333,9.610416666666667,1007.5416666666666,70.70833333333333,7.006666666666667
2008-06-20,4612.332,14.924583333333333,10.428333333333333,1016.4583333333334,75.625,3.8533333333333335
2008-06-21,3134.7,13.60125,12.03875,1015.5,90.375,4.6075
2008-06-22,3333.998,16.5125,11.012083333333335,1008.0,71.54166666666667,9.29125
2008-06-23,4755.482,14.619166666666667,8.394166666666667,1018.625,67.25,3.7724999999999995
2008-06-24,4617.688,15.836666666666666,9.977916666666667,1017.5416666666666,69.54166666666667,3.720416666666667
2008-06-25,4760.139,16.485,11.24375,1013.625,71.95833333333333,6.337083333333333
2008-06-26,4588.489,14.794583333333334,11.300833333333335,1016.3333333333334,80.58333333333333,6.954583333333333
2008-06-27,4449.407,15.36875,12.831666666666665,1015.375,85.33333333333333,6.117916666666667
2008-06-28,3108.011,17.360833333333336,13.07,1016.0416666666666,76.95833333333333,5.725833333333334
2008-06-29,3214.6440000000002,15.425416666666665,11.394583333333335,1015.9583333333334,77.66666666666667,5.689166666666666
2008-06-30,4769.413,15.777083333333332,10.929166666666667,1019.4166666666666,74.58333333333333,3.7670833333333333
2008-07-01,4720.484,18.936249999999998,12.867083333333333,1012.2916666666666,69.91666666666667,5.07125
2008-07-02,4761.529,15.7425,12.260416666666666,1008.5833333333334,80.16666666666667,3.56625
2008-07-03,4692.129,15.155833333333334,11.15,1009.375,78.04166666666667,3.7620833333333334
2008-07-04,4502.599,15.497083333333334,9.540416666666667,1014.6666666666666,69.75,3.1216666666666666
2008-07-05,3282.063,16.22375,12.064166666666667,1007.5416666666666,77.25,6.770416666666667
2008-07-06,3295.71,14.689583333333333,12.629583333333334,999.8333333333334,87.58333333333333,6.179583333333333
2008-07-07,4670.083,14.36,12.610416666666666,996.5833333333334,89.625,4.03625
2008-07-08,4625.566,14.113750000000001,9.916666666666666,1007.0,77.41666666666667,4.681666666666667
2008-07-09,4665.013,14.17,13.283333333333333,1009.5,94.41666666666667,4.9679166666666665
2008-07-10,4647.63,16.256249999999998,13.055833333333332,1004.5833333333334,81.875,6.452083333333333
2008-07-11,4473.501,14.3075,12.3175,1004.0,88.125,4.985416666666667
